bucket,destination,source,date,firm,reason,sha256
duplicate,maybe/2025/08/2025-08-08-AjoieSpa.html,/home/seb/IdeaProjects/test/all-mails/gmail.com/_❤️ AjoieSpa_ _ajoiespa.booking@gmail.com_/2025/08/3/body.html,,,duplicate of maybe/2025/08/2025-08-08-AjoieSpa.html,311b120aa50dbb727eaf4031d7450e0729b3ad0d455ac13cd84ee9e467ddaaf9
duplicate,maybe/2025/08/2025-08-08-AjoieSpa.html,/home/seb/IdeaProjects/test/all-mails/gmail.com/_❤️ AjoieSpa_ _ajoiespa.booking@gmail.com_/2025/08/2/body.html,,,duplicate of maybe/2025/08/2025-08-08-AjoieSpa.html,311b120aa50dbb727eaf4031d7450e0729b3ad0d455ac13cd84ee9e467ddaaf9
maybe,maybe/2025/08/2025-08-08-AjoieSpa-2.html,/home/seb/IdeaProjects/test/all-mails/gmail.com/=_UTF-8_B_4p2k77iPIEFqb2llU3Bh_= _ajoiespa.booking@gmail.com_/2025/09/1/body.html,2025-08-08,AjoieSpa,stay-related payment/receipt signal but not a clear invoice,7b8941830e491f4f7ae34233c488e43d654d8b3ee243d34a89d0db62eeb0aa06
maybe,maybe/2025/09/2025-09-20-AjoieSpa.html,/home/seb/IdeaProjects/test/all-mails/gmail.com/=_UTF-8_B_4p2k77iPIEFqb2llU3Bh_= _ajoiespa.booking@gmail.com_/2025/08/1/body.html,2025-09-20,AjoieSpa,stay-related payment/receipt signal but not a clear invoice,3dac9808a2545ea54a59919294c3438a7b2c1443d2b6194c6f94cbea49c94e8b
maybe,maybe/2025/08/2025-08-05-AjoieSpa.html,/home/seb/IdeaProjects/test/all-mails/gmail.com/=_UTF-8_B_4p2k77iPIEFqb2llU3Bh_= _ajoiespa.booking@gmail.com_/2025/08/2/body.html,2025-08-05,AjoieSpa,stay-related payment/receipt signal but not a clear invoice,10cc1d25c0bc609fd1747711e404403de1b587973ac16f04487dab171c132ce2
maybe,maybe/2025/08/2025-08-02-AjoieSpa.pdf,/home/seb/IdeaProjects/test/all-mails/gmail.com/=_UTF-8_B_4p2k77iPIEFqb2llU3Bh_= _ajoiespa.booking@gmail.com_/2025/08/2/Freetobook_Confirmation_WTB1868F6D.pdf,2025-08-02,AjoieSpa,stay-related confirmation/reservation,f8f5bf4abe4ed951e2c3ce1eda46e289b08936b255130be685e372d9663539fd
maybe,maybe/2025/09/2025-09-01-Ramada Encore by Wyndham Geneva.txt,/home/seb/IdeaProjects/test/1st shot/all-mails/Wyndham Rewards _wyndhamrewards@emails.wyndhamhotels.com_/2025/09/1/body.txt,2025-09-01,Ramada Encore by Wyndham Geneva,stay-related payment/receipt signal but not a clear invoice,e8365e69b1d2973f17a8f904b845abbe8adc63c081a7e2cf664e0fcf9bf474a7
duplicate,Invoices_hotel/2025/02/2025-02-21-Primadom Aparthotel.pdf,/home/seb/IdeaProjects/test/1st shot/all-mails/Primadom Aparthotel _contact@primadom.ch_/2025/10/1/facture_Sebastien PILLER6.pdf,,,duplicate of Invoices_hotel/2025/02/2025-02-21-Primadom Aparthotel.pdf,61ae38845fce664292c1c852b38c5af5f2f3133724d2b2a80d6825cb223ede55
duplicate,Invoices_hotel/2025/05/2025-05-01-Primadom Aparthotel.pdf,/home/seb/IdeaProjects/test/1st shot/all-mails/Primadom Aparthotel _contact@primadom.ch_/2025/10/1/facture_Sebastien PILLER15.pdf,,,duplicate of Invoices_hotel/2025/05/2025-05-01-Primadom Aparthotel.pdf,3fe3bd6818a3b0b8575ac46999f8069daa974863a3bdb10ad7bd2e26e559bef5
duplicate,Invoices_hotel/2025/01/2025-01-16-Primadom Aparthotel.pdf,/home/seb/IdeaProjects/test/1st shot/all-mails/Primadom Aparthotel _contact@primadom.ch_/2025/10/1/facture_Sebastien PILLER2.pdf,,,duplicate of Invoices_hotel/2025/01/2025-01-16-Primadom Aparthotel.pdf,14d7efe1cd8508d329ef2512d3fa441ef84891c4ac56069f56cc0764ebb78096
duplicate,Invoices_hotel/2025/04/2025-04-16-Primadom Aparthotel.pdf,/home/seb/IdeaProjects/test/1st shot/all-mails/Primadom Aparthotel _contact@primadom.ch_/2025/10/1/facture_Sebastien PILLER14.pdf,,,duplicate of Invoices_hotel/2025/04/2025-04-16-Primadom Aparthotel.pdf,547970ec487d3b3c7a3e7e17b37ebd9f5295da0c106300986f7a1832a7c21a19
duplicate,Invoices_hotel/2025/05/2025-05-27-Primadom Aparthotel.pdf,/home/seb/IdeaProjects/test/1st shot/all-mails/Primadom Aparthotel _contact@primadom.ch_/2025/10/1/facture_Sebastien PILLER18.pdf,,,duplicate of Invoices_hotel/2025/05/2025-05-27-Primadom Aparthotel.pdf,d5f1ba2d0d15b17bc9b5d96bf12f0ada2b29a1ed4066e64a5c220288c6e3abc0
duplicate,Invoices_hotel/2025/02/2025-02-27-Primadom Aparthotel.pdf,/home/seb/IdeaProjects/test/1st shot/all-mails/Primadom Aparthotel _contact@primadom.ch_/2025/10/1/facture_Sebastien PILLER7.pdf,,,duplicate of Invoices_hotel/2025/02/2025-02-27-Primadom Aparthotel.pdf,a252520a15454ca179eff6f70f2cfd9e8a948a3265ffff7052f2698d8ba2f27a
duplicate,Invoices_hotel/2025/03/2025-03-06-Primadom Aparthotel.pdf,/home/seb/IdeaProjects/test/1st shot/all-mails/Primadom Aparthotel _contact@primadom.ch_/2025/10/1/facture_Sebastien PILLER8.pdf,,,duplicate of Invoices_hotel/2025/03/2025-03-06-Primadom Aparthotel.pdf,02f4c16416de1911fe720a4d531aa3f443a996c8d61930d3ef25828d9657d909
duplicate,Invoices_hotel/2025/04/2025-04-03-Primadom Aparthotel.pdf,/home/seb/IdeaProjects/test/1st shot/all-mails/Primadom Aparthotel _contact@primadom.ch_/2025/10/1/facture_Sebastien PILLER12.pdf,,,duplicate of Invoices_hotel/2025/04/2025-04-03-Primadom Aparthotel.pdf,b9e2f65b510a9658323344d081157cfd69db4f4f5faaeb22612294dca6a333e0
duplicate,Invoices_hotel/2025/06/2025-06-10-Primadom Aparthotel.pdf,/home/seb/IdeaProjects/test/1st shot/all-mails/Primadom Aparthotel _contact@primadom.ch_/2025/10/1/facture_Sebastien PILLER19.pdf,,,duplicate of Invoices_hotel/2025/06/2025-06-10-Primadom Aparthotel.pdf,9e0285c7404b4826c17078c4451350db77c8ed4e1eaeb28fbc307779040a8060
duplicate,Invoices_hotel/2025/01/2025-01-09-Primadom Aparthotel.pdf,/home/seb/IdeaProjects/test/1st shot/all-mails/Primadom Aparthotel _contact@primadom.ch_/2025/10/1/facture_Sebastien PILLER1.pdf,,,duplicate of Invoices_hotel/2025/01/2025-01-09-Primadom Aparthotel.pdf,6b8f113a0fad099c43ba172c623fef95b0fba8d6a5b11565240c09e05ae6acc3
duplicate,Invoices_hotel/2025/06/2025-06-26-Primadom Aparthotel.pdf,/home/seb/IdeaProjects/test/1st shot/all-mails/Primadom Aparthotel _contact@primadom.ch_/2025/10/1/facture_Sebastien PILLER20.pdf,,,duplicate of Invoices_hotel/2025/06/2025-06-26-Primadom Aparthotel.pdf,92e60167b0243d06c36db5565951223357fad7de1f63c06512d0a7f4d8ddf5d8
duplicate,Invoices_hotel/2025/01/2025-01-24-Primadom Aparthotel.pdf,/home/seb/IdeaProjects/test/1st shot/all-mails/Primadom Aparthotel _contact@primadom.ch_/2025/10/1/facture_Sebastien PILLER3.pdf,,,duplicate of Invoices_hotel/2025/01/2025-01-24-Primadom Aparthotel.pdf,7ba9e3ddde58391ce8ac50e52f529e0cc3a3868124b6d79a436159d7caf337e9
duplicate,Invoices_hotel/2025/05/2025-05-08-Primadom Aparthotel.pdf,/home/seb/IdeaProjects/test/1st shot/all-mails/Primadom Aparthotel _contact@primadom.ch_/2025/10/1/facture_Sebastien PILLER16.pdf,,,duplicate of Invoices_hotel/2025/05/2025-05-08-Primadom Aparthotel.pdf,a394134410edc9f02e37d40908cc4dffff349b41f990852f5ada494e2041e0b0
duplicate,Invoices_hotel/2025/01/2025-01-30-Primadom Aparthotel.pdf,/home/seb/IdeaProjects/test/1st shot/all-mails/Primadom Aparthotel _contact@primadom.ch_/2025/10/1/facture_Sebastien PILLER4.pdf,,,duplicate of Invoices_hotel/2025/01/2025-01-30-Primadom Aparthotel.pdf,d80b915ca3ecfa52860de8c622f14ff14275030cb8526820ba39371b598a5266
duplicate,Invoices_hotel/2025/03/2025-03-13-Primadom Aparthotel.pdf,/home/seb/IdeaProjects/test/1st shot/all-mails/Primadom Aparthotel _contact@primadom.ch_/2025/10/1/facture_Sebastien PILLER9.pdf,,,duplicate of Invoices_hotel/2025/03/2025-03-13-Primadom Aparthotel.pdf,2d9a0d8edf50a1bf8506c4f93f135f2c5b2c887017a738b87eda98b873388822
duplicate,Invoices_hotel/2025/04/2025-04-10-Primadom Aparthotel.pdf,/home/seb/IdeaProjects/test/1st shot/all-mails/Primadom Aparthotel _contact@primadom.ch_/2025/10/1/facture_Sebastien PILLER13.pdf,,,duplicate of Invoices_hotel/2025/04/2025-04-10-Primadom Aparthotel.pdf,9bb634eeb4098010a59f9bf9215d48cb3822973073c8a1af7d61f4664c65a033
duplicate,Invoices_hotel/2025/03/2025-03-28-Primadom Aparthotel.pdf,/home/seb/IdeaProjects/test/1st shot/all-mails/Primadom Aparthotel _contact@primadom.ch_/2025/10/1/facture_Sebastien PILLER11.pdf,,,duplicate of Invoices_hotel/2025/03/2025-03-28-Primadom Aparthotel.pdf,e83da760b742f4270088e227297ca15d064f368e39f25a2e05cac9a12cc8c356
duplicate,Invoices_hotel/2025/05/2025-05-22-Primadom Aparthotel.pdf,/home/seb/IdeaProjects/test/1st shot/all-mails/Primadom Aparthotel _contact@primadom.ch_/2025/10/1/facture_Sebastien PILLER17.pdf,,,duplicate of Invoices_hotel/2025/05/2025-05-22-Primadom Aparthotel.pdf,9dcc0fdef8504fb46481ee8408a87ac5318a6f2ac52c4d2f88cea8d09757af3a
duplicate,Invoices_hotel/2025/02/2025-02-06-Primadom Aparthotel.pdf,/home/seb/IdeaProjects/test/1st shot/all-mails/Primadom Aparthotel _contact@primadom.ch_/2025/10/1/facture_Sebastien PILLER5.pdf,,,duplicate of Invoices_hotel/2025/02/2025-02-06-Primadom Aparthotel.pdf,27bd3af75ef6f9b0d2ca63f43e1085de5228c3c50e9e0c4aa936725b3b5c8bd1
duplicate,Invoices_hotel/2025/03/2025-03-21-Primadom Aparthotel.pdf,/home/seb/IdeaProjects/test/1st shot/all-mails/Primadom Aparthotel _contact@primadom.ch_/2025/10/1/facture_Sebastien PILLER10.pdf,,,duplicate of Invoices_hotel/2025/03/2025-03-21-Primadom Aparthotel.pdf,5195f210f48c4145eeba7f8095e987307a87cf691d032242a165b571c0242a63
maybe,maybe/2026/06/2026-06-01-Starling Hotel Residence Geneve.txt,/home/seb/IdeaProjects/test/1st shot/all-mails/contact@shresidence.ch/2026/06/1/body.txt,2026-06-01,Starling Hotel Residence Geneve,stay-related payment/receipt signal but not a clear invoice,5c876499a0f0e92e9455752548003ba0af302b618679d7800ff6f6340abe311a
confirmed,Invoices_hotel/2026/06/2026-06-04-Starling Hotel Residence Geneve.pdf,/home/seb/IdeaProjects/test/1st shot/all-mails/contact@shresidence.ch/2026/06/1/ch009_efolio_e2024_2383702815.PDF,2026-06-04,Starling Hotel Residence Geneve,PDF has hotel/stay and strong invoice/folio terms,3b53101fca70bfecd99683213ec70a54fcc2348dfca1e10406d8aad9481ad72c
maybe,maybe/2026/06/2026-06-02-Starling Hotel Residence Geneve.txt,/home/seb/IdeaProjects/test/1st shot/all-mails/contact@shresidence.ch/2026/06/2/body.txt,2026-06-02,Starling Hotel Residence Geneve,stay-related confirmation/reservation,deb4cde0427a5f30875010ff54a1a510806fcc029cd2e33fed3332dc209f1f6d
maybe,maybe/2026/06/2026-06-04-Starling Hotel Residence Geneve.pdf,/home/seb/IdeaProjects/test/1st shot/all-mails/contact@shresidence.ch/2026/06/2/guest_confirmation_e_2383702406.PDF,2026-06-04,Starling Hotel Residence Geneve,stay-related confirmation/reservation,ed009f6a4db1f04e9b0bd171b773509cc505d3f6f4d2e02668ba978de7f59640
duplicate,maybe/2026/06/2026-06-01-Starling Hotel Residence Geneve.txt,/home/seb/IdeaProjects/test/1st shot/all-mails/contact@shresidence.ch/2026/05/1/body.txt,,,duplicate of maybe/2026/06/2026-06-01-Starling Hotel Residence Geneve.txt,5c876499a0f0e92e9455752548003ba0af302b618679d7800ff6f6340abe311a
confirmed,Invoices_hotel/2026/05/2026-05-13-Starling Hotel Residence Geneve.pdf,/home/seb/IdeaProjects/test/1st shot/all-mails/contact@shresidence.ch/2026/05/1/ch009_efolio_e2024_2382024552.PDF,2026-05-13,Starling Hotel Residence Geneve,PDF has hotel/stay and strong invoice/folio terms,29de88a7fc13ca75375687d21056d94cd92cb90aaccd82c667e478ec2ae5b7d6
duplicate,maybe/2026/06/2026-06-02-Starling Hotel Residence Geneve.txt,/home/seb/IdeaProjects/test/1st shot/all-mails/contact@shresidence.ch/2026/05/3/body.txt,,,duplicate of maybe/2026/06/2026-06-02-Starling Hotel Residence Geneve.txt,deb4cde0427a5f30875010ff54a1a510806fcc029cd2e33fed3332dc209f1f6d
maybe,maybe/2026/05/2026-05-27-Starling Hotel Residence Geneve.pdf,/home/seb/IdeaProjects/test/1st shot/all-mails/contact@shresidence.ch/2026/05/3/guest_confirmation_e_2383080219.PDF,2026-05-27,Starling Hotel Residence Geneve,stay-related confirmation/reservation,2122bf8ea297c8afca65c9031b16b90bc78e4126f53abd4c7ebf31322705a360
duplicate,maybe/2026/06/2026-06-02-Starling Hotel Residence Geneve.txt,/home/seb/IdeaProjects/test/1st shot/all-mails/contact@shresidence.ch/2026/05/2/body.txt,,,duplicate of maybe/2026/06/2026-06-02-Starling Hotel Residence Geneve.txt,deb4cde0427a5f30875010ff54a1a510806fcc029cd2e33fed3332dc209f1f6d
maybe,maybe/2026/05/2026-05-13-Starling Hotel Residence Geneve.pdf,/home/seb/IdeaProjects/test/1st shot/all-mails/contact@shresidence.ch/2026/05/2/guest_confirmation_e_2382024220.PDF,2026-05-13,Starling Hotel Residence Geneve,stay-related confirmation/reservation,5929770ec7275d718b20077b747c748705920828be29935ee6eb0f7889528dc4
duplicate,maybe/2026/06/2026-06-01-Starling Hotel Residence Geneve.txt,/home/seb/IdeaProjects/test/1st shot/all-mails/contact@shresidence.ch/2026/05/4/body.txt,,,duplicate of maybe/2026/06/2026-06-01-Starling Hotel Residence Geneve.txt,5c876499a0f0e92e9455752548003ba0af302b618679d7800ff6f6340abe311a
confirmed,Invoices_hotel/2026/05/2026-05-27-Starling Hotel Residence Geneve.pdf,/home/seb/IdeaProjects/test/1st shot/all-mails/contact@shresidence.ch/2026/05/4/ch009_efolio_e2024_2383081875.PDF,2026-05-27,Starling Hotel Residence Geneve,PDF has hotel/stay and strong invoice/folio terms,580e7b3e5f482a000d78907592b580e1a5a1c4cea0cd12e7c61a3323b02d3a5b
duplicate,maybe/2026/06/2026-06-02-Starling Hotel Residence Geneve.txt,/home/seb/IdeaProjects/test/1st shot/all-mails/contact@shresidence.ch/2025/08/1/body.txt,,,duplicate of maybe/2026/06/2026-06-02-Starling Hotel Residence Geneve.txt,deb4cde0427a5f30875010ff54a1a510806fcc029cd2e33fed3332dc209f1f6d
duplicate,maybe/2025/08/2025-08-07-Starling Hotel Residence Geneve.pdf,/home/seb/IdeaProjects/test/1st shot/all-mails/contact@shresidence.ch/2025/08/1/guest_confirmation_e_2361909343.PDF,,,duplicate of maybe/2025/08/2025-08-07-Starling Hotel Residence Geneve.pdf,cc064231d6de6c27bff7926c294acd949094dc858a0beeac9823354c322c4c16
duplicate,maybe/2026/06/2026-06-01-Starling Hotel Residence Geneve.txt,/home/seb/IdeaProjects/test/1st shot/all-mails/contact@shresidence.ch/2025/08/3/body.txt,,,duplicate of maybe/2026/06/2026-06-01-Starling Hotel Residence Geneve.txt,5c876499a0f0e92e9455752548003ba0af302b618679d7800ff6f6340abe311a
duplicate,Invoices_hotel/2025/08/2025-08-07-Starling Hotel Residence Geneve.pdf,/home/seb/IdeaProjects/test/1st shot/all-mails/contact@shresidence.ch/2025/08/3/ch009_efolio_e2024_2361909728.PDF,,,duplicate of Invoices_hotel/2025/08/2025-08-07-Starling Hotel Residence Geneve.pdf,7fb96f584820b34d5cd3eab046c4a4fdab57374f43cb498ac1722efaae74d0b2
duplicate,Invoices_hotel/2025/08/2025-08-07-Starling Hotel Residence Geneve-2.pdf,/home/seb/IdeaProjects/test/1st shot/all-mails/contact@shresidence.ch/2025/08/2/ch009_efolio_e2024_2361909348.PDF,,,duplicate of Invoices_hotel/2025/08/2025-08-07-Starling Hotel Residence Geneve-2.pdf,d00e5ce1b5e91bbd65ea645ce8d5cbf5c14e067fceb46736d717e07aedc299d3
duplicate,maybe/2026/06/2026-06-01-Starling Hotel Residence Geneve.txt,/home/seb/IdeaProjects/test/1st shot/all-mails/contact@shresidence.ch/2025/08/2/body.txt,,,duplicate of maybe/2026/06/2026-06-01-Starling Hotel Residence Geneve.txt,5c876499a0f0e92e9455752548003ba0af302b618679d7800ff6f6340abe311a
duplicate,maybe/2026/06/2026-06-02-Starling Hotel Residence Geneve.txt,/home/seb/IdeaProjects/test/1st shot/all-mails/contact@shresidence.ch/2025/12/1/body.txt,,,duplicate of maybe/2026/06/2026-06-02-Starling Hotel Residence Geneve.txt,deb4cde0427a5f30875010ff54a1a510806fcc029cd2e33fed3332dc209f1f6d
duplicate,maybe/2025/12/2025-12-04-Starling Hotel Residence Geneve.pdf,/home/seb/IdeaProjects/test/1st shot/all-mails/contact@shresidence.ch/2025/12/1/guest_confirmation_e_2370537893.PDF,,,duplicate of maybe/2025/12/2025-12-04-Starling Hotel Residence Geneve.pdf,dee494579d2c688f2a3efadff227421c189c5c4005fd67b423f4f639bc0bdf51
duplicate,Invoices_hotel/2025/12/2025-12-19-Starling Hotel Residence Geneve.pdf,/home/seb/IdeaProjects/test/1st shot/all-mails/contact@shresidence.ch/2025/12/2/ch009_efolio_e2024_2371605939.PDF,,,duplicate of Invoices_hotel/2025/12/2025-12-19-Starling Hotel Residence Geneve.pdf,a68a05d50d77c79aea854cfa3871ab8d914557ed952c67d730f589d50b62c80f
duplicate,maybe/2026/06/2026-06-01-Starling Hotel Residence Geneve.txt,/home/seb/IdeaProjects/test/1st shot/all-mails/contact@shresidence.ch/2025/12/2/body.txt,,,duplicate of maybe/2026/06/2026-06-01-Starling Hotel Residence Geneve.txt,5c876499a0f0e92e9455752548003ba0af302b618679d7800ff6f6340abe311a
duplicate,maybe/2026/06/2026-06-01-Starling Hotel Residence Geneve.txt,/home/seb/IdeaProjects/test/1st shot/all-mails/contact@shresidence.ch/2025/11/1/body.txt,,,duplicate of maybe/2026/06/2026-06-01-Starling Hotel Residence Geneve.txt,5c876499a0f0e92e9455752548003ba0af302b618679d7800ff6f6340abe311a
duplicate,Invoices_hotel/2025/11/2025-11-20-Starling Hotel Residence Geneve.pdf,/home/seb/IdeaProjects/test/1st shot/all-mails/contact@shresidence.ch/2025/11/1/ch009_efolio_e2024_2369545161.PDF,,,duplicate of Invoices_hotel/2025/11/2025-11-20-Starling Hotel Residence Geneve.pdf,cc3fae83a07c18e83140ca717d938d20463f331bea21b1a16f7344adef6801c9
duplicate,Invoices_hotel/2025/10/2025-10-29-Ikonik Lisboa.pdf,/home/seb/IdeaProjects/test/1st shot/all-mails/noreply@grupohotusa.com/2025/10/1/7440235679.PDF,,,duplicate of Invoices_hotel/2025/10/2025-10-29-Ikonik Lisboa.pdf,130708b1b71f368d437aadf8bc3f067113cff9fc4f03436038ab4f4325fb5b52
duplicate,Invoices_hotel/2025/11/2025-11-01-Ikonik Lisboa.pdf,/home/seb/IdeaProjects/test/1st shot/all-mails/noreply@grupohotusa.com/2025/11/1/7440236117.PDF,,,duplicate of Invoices_hotel/2025/11/2025-11-01-Ikonik Lisboa.pdf,aefe2c0b9c1e14f3f1ece61c2611800ba113a1c7c5536f514508ac27827e323f
duplicate,Invoices_hotel/2026/05/2026-05-08-Starling Hotel Residence Geneve.pdf,/home/seb/IdeaProjects/test/1st shot/all-mails/=_iso-8859-1_Q_Starling_Hotel_Residence_Gen=E8ve_= _contact@shresidence.ch_/2026/05/2/=_iso-8859-1_Q_Facture_Mr_S=E9bastien_Piller_du_06_au_08.05.PDF_=,,,duplicate of Invoices_hotel/2026/05/2026-05-08-Starling Hotel Residence Geneve.pdf,a171e347c1189814f8a4a53726de647fb36e8f34d0215b7d658b34bc56666a69
duplicate,Invoices_hotel/2026/04/2026-04-02-Starling Hotel Residence Geneve.pdf,/home/seb/IdeaProjects/test/1st shot/all-mails/=_iso-8859-1_Q_Starling_Hotel_Residence_Gen=E8ve_= _contact@shresidence.ch_/2026/04/1/=_iso-8859-1_Q_Facture_Mr_S=E9bastien_Piller.PDF_=,,,duplicate of Invoices_hotel/2026/04/2026-04-02-Starling Hotel Residence Geneve.pdf,135faec5d54e3f3f3d36a7c5f2e018a878592e3a4bf4e6cbb4d58af1ca57cdfd
duplicate,Invoices_hotel/2026/04/2026-04-09-Starling Hotel Residence Geneve.pdf,/home/seb/IdeaProjects/test/1st shot/all-mails/=_iso-8859-1_Q_Starling_Hotel_Residence_Gen=E8ve_= _contact@shresidence.ch_/2026/04/2/458892672.PDF,,,duplicate of Invoices_hotel/2026/04/2026-04-09-Starling Hotel Residence Geneve.pdf,af7ba62014546df522451710114bfdc5f713468b1454bd21367c3c2f4e13cb8d
duplicate,maybe/2026/04/2026-04-09-Starling Hotel Residence Geneve.pdf,/home/seb/IdeaProjects/test/1st shot/all-mails/=_iso-8859-1_Q_Starling_Hotel_Residence_Gen=E8ve_= _contact@shresidence.ch_/2026/04/2/=_iso-8859-1_Q_Conf_Letter_Mr_S=E9bastien_Piller.PDF_=,,,duplicate of maybe/2026/04/2026-04-09-Starling Hotel Residence Geneve.pdf,1154b39019b6565c13622fa91e4aa278ad80ef352a7afb721cdee308f789a1fb
duplicate,Invoices_hotel/2025/10/2025-10-23-Starling Hotel Residence Geneve.pdf,/home/seb/IdeaProjects/test/1st shot/all-mails/=_iso-8859-1_Q_Starling_Hotel_Residence_Gen=E8ve_= _contact@shresidence.ch_/2025/10/1/Facture Mr Piller Folio.PDF,,,duplicate of Invoices_hotel/2025/10/2025-10-23-Starling Hotel Residence Geneve.pdf,d3706b10ffd426ca942e6e1e5a933133ad293940fa6ce22423310a1b1303c422
duplicate,maybe/2025/08/2025-08-14-Starling Hotel Residence Geneve.pdf,/home/seb/IdeaProjects/test/1st shot/all-mails/=_iso-8859-1_Q_Starling_Hotel_Residence_Gen=E8ve_= _contact@shresidence.ch_/2025/08/3/Mr Piller - reservation du 19.08.2025 au 21.08.2025.PDF,,,duplicate of maybe/2025/08/2025-08-14-Starling Hotel Residence Geneve.pdf,e7a01744739dbb9ffaa8aaf4324cec32b71085eadb00a5f36b095f3910efa01b
